lemma,pos,neg,obj
报答,1.0,0.0,0.0
报酬,1.0,0.0,0.0
报酬率,1.0,0.0,0.0
抬升,1.0,0.0,0.0
抱负,1.0,0.0,0.0
抹得,1.0,0.0,0.0
抽吸,1.0,0.0,0.0
抽奖,1.0,0.0,0.0
担保,1.0,0.0,0.0
拉动,1.0,0.0,0.0
拉拢,1.0,0.0,0.0
拍手称快,1.0,0.0,0.0
招待,1.0,0.0,0.0
拟合,1.0,0.0,0.0
拥戴,1.0,0.0,0.0
拥护,1.0,0.0,0.0
拥抱,1.0,0.0,0.0
拥有,1.0,0.0,0.0
择优,1.0,0.0,0.0
拯救,1.0,0.0,0.0
持久,1.0,0.0,0.0
持之以恒,1.0,0.0,0.0
持乐观态度,1.0,0.0,0.0
持续,1.0,0.0,0.0
指引,1.0,0.0,0.0
挑剔,1.0,0.0,0.0
挑起,1.0,0.0,0.0
挚友,1.0,0.0,0.0
挚爱,1.0,0.0,0.0
振作,1.0,0.0,0.0
振兴,1.0,0.0,0.0
振兴中华,1.0,0.0,0.0
振奋,1.0,0.0,0.0
振奋人心,1.0,0.0,0.0
挺拔,1.0,0.0,0.0
挽救,1.0,0.0,0.0
捍卫,1.0,0.0,0.0
换领,1.0,0.0,0.0
掌声,1.0,0.0,0.0
掌握,1.0,0.0,0.0
排除,1.0,0.0,0.0
接受,1.0,0.0,0.0
接头,1.0,0.0,0.0
接纳,1.0,0.0,0.0
接近,1.0,0.0,0.0
推动,1.0,0.0,0.0
推动者,1.0,0.0,0.0
推崇,1.0,0.0,0.0
推测,1.0,0.0,0.0
推荐,1.0,0.0,0.0
推荐信,1.0,0.0,0.0
推荐性,1.0,0.0,0.0
推进,1.0,0.0,0.0
掷地有声,1.0,0.0,0.0
提供,1.0,0.0,0.0
提倡,1.0,0.0,0.0
提升,1.0,0.0,0.0
提神,1.0,0.0,0.0
提高,1.0,0.0,0.0
搞活,1.0,0.0,0.0
搞笑,1.0,0.0,0.0
摆布,1.0,0.0,0.0
摇头丸,1.0,0.0,0.0
摇头丸,1.0,0.0,0.0
摩拳擦掌,1.0,0.0,0.0
擅长,1.0,0.0,0.0
擢升,1.0,0.0,0.0
支持,1.0,0.0,0.0
支持票,1.0,0.0,0.0
支持者,1.0,0.0,0.0
支援,1.0,0.0,0.0
支撑,1.0,0.0,0.0
支柱,1.0,0.0,0.0
收益,1.0,0.0,0.0
收获,1.0,0.0,0.0
收藏,1.0,0.0,0.0
改善,1.0,0.0,0.0
改正,1.0,0.0,0.0
放心,1.0,0.0,0.0
放纵,1.0,0.0,0.0
放纵的,1.0,0.0,0.0
放缓,1.0,0.0,0.0
效果,1.0,0.0,0.0
敏感,1.0,0.0,0.0
敏感度,1.0,0.0,0.0
敏感性,1.0,0.0,0.0
敏捷,1.0,0.0,0.0
敏捷性,1.0,0.0,0.0
敏锐,1.0,0.0,0.0
敏锐地,1.0,0.0,0.0
敏锐性,1.0,0.0,0.0
救人,1.0,0.0,0.0
救助,1.0,0.0,0.0
救国,1.0,0.0,0.0
救恩,1.0,0.0,0.0
救援,1.0,0.0,0.0
救济,1.0,0.0,0.0
救济品,1.0,0.0,0.0
救济金,1.0,0.0,0.0
救灾,1.0,0.0,0.0
救赎,1.0,0.0,0.0
救赎主,1.0,0.0,0.0
教友,1.0,0.0,0.0
教育奖,1.0,0.0,0.0
敢于,1.0,0.0,0.0
敦促,1.0,0.0,0.0
敬业,1.0,0.0,0.0
敬仰,1.0,0.0,0.0
敬意,1.0,0.0,0.0
敬慕,1.0,0.0,0.0
敬爱,1.0,0.0,0.0
敬畏,1.0,0.0,0.0
敬礼,1.0,0.0,0.0
敬祝,1.0,0.0,0.0
敬酒,1.0,0.0,0.0
敬重,1.0,0.0,0.0
数据,1.0,0.0,0.0
数量,1.0,0.0,0.0
整改,1.0,0.0,0.0
整治,1.0,0.0,0.0
整洁,1.0,0.0,0.0
整理,1.0,0.0,0.0
整顿,1.0,0.0,0.0
整齐,1.0,0.0,0.0
文明,1.0,0.0,0.0
文明礼貌,1.0,0.0,0.0
文艺复兴,1.0,0.0,0.0
斐然,1.0,0.0,0.0
断言,1.0,0.0,0.0
新型,1.0,0.0,0.0
新干,1.0,0.0,0.0
新年,1.0,0.0,0.0
新星,1.0,0.0,0.0
新潮,1.0,0.0,0.0
新秀,1.0,0.0,0.0
新雅,1.0,0.0,0.0
新颖,1.0,0.0,0.0
新颖性,1.0,0.0,0.0
方便,1.0,0.0,0.0
方兴未艾,1.0,0.0,0.0
方面,1.0,0.0,0.0
施恩,1.0,0.0,0.0
旅途,1.0,0.0,0.0
旌宇,1.0,0.0,0.0
旗帜鲜明,1.0,0.0,0.0
无与伦比,1.0,0.0,0.0
无与伦比的,1.0,0.0,0.0
无以伦比,1.0,0.0,0.0
无价,1.0,0.0,0.0
无价之宝,1.0,0.0,0.0
无价珍珠,1.0,0.0,0.0
无价的,1.0,0.0,0.0
无伤大雅,1.0,0.0,0.0
无公害,1.0,0.0,0.0
无匹,1.0,0.0,0.0
无双,1.0,0.0,0.0
无可争议,1.0,0.0,0.0
无可争议的,1.0,0.0,0.0
无可争辩,1.0,0.0,0.0
无可争辩的,1.0,0.0,0.0
无可匹,1.0,0.0,0.0
无可匹敌,1.0,0.0,0.0
无可匹敌的,1.0,0.0,0.0
无可否认,1.0,0.0,0.0
无可指责,1.0,0.0,0.0
无可指责的,1.0,0.0,0.0
无可挑剔,1.0,0.0,0.0
无可比拟,1.0,0.0,0.0
无可置疑,1.0,0.0,0.0
无可辩驳,1.0,0.0,0.0
无可辩驳的,1.0,0.0,0.0
无可非议,1.0,0.0,0.0
无可非议的,1.0,0.0,0.0
无垠,1.0,0.0,0.0
无害,1.0,0.0,0.0
无害化,1.0,0.0,0.0
无害日,1.0,0.0,0.0
无害的,1.0,0.0,0.0
无忧,1.0,0.0,0.0
无忧无虑,1.0,0.0,0.0
无愧,1.0,0.0,0.0
无愧于,1.0,0.0,0.0
无懈可击,1.0,0.0,0.0
无所不能,1.0,0.0,0.0
无所畏惧,1.0,0.0,0.0
无拘无束,1.0,0.0,0.0
无敌,1.0,0.0,0.0
无敌手,1.0,0.0,0.0
无暇,1.0,0.0,0.0
无毒,1.0,0.0,0.0
无比,1.0,0.0,0.0
无法,1.0,0.0,0.0
无法估计,1.0,0.0,0.0
无法形容,1.0,0.0,0.0
无瑕,1.0,0.0,0.0
无畏,1.0,0.0,0.0
无畏地,1.0,0.0,0.0
无畏无惧,1.0,0.0,0.0
无疑,1.0,0.0,0.0
无疑的,1.0,0.0,0.0
无疑问,1.0,0.0,0.0
无碍,1.0,0.0,0.0
无私,1.0,0.0,0.0
无私地,1.0,0.0,0.0
无私奉献,1.0,0.0,0.0
无私的,1.0,0.0,0.0
无穷,1.0,0.0,0.0
无缝,1.0,0.0,0.0
无罪,1.0,0.0,0.0
无误,1.0,0.0,0.0
无辜,1.0,0.0,0.0
无辜的,1.0,0.0,0.0
无边,1.0,0.0,0.0
无限,1.0,0.0,0.0
旭日,1.0,0.0,0.0
时尚,1.0,0.0,0.0
时机,1.0,0.0,0.0
时装,1.0,0.0,0.0
时运,1.0,0.0,0.0
时间,1.0,0.0,0.0
时髦,1.0,0.0,0.0
旺盛,1.0,0.0,0.0
明了,1.0,0.0,0.0
明亮,1.0,0.0,0.0
明令禁止,1.0,0.0,0.0
明媚,1.0,0.0,0.0
明快,1.0,0.0,0.0
明明,1.0,0.0,0.0
明明德,1.0,0.0,0.0
明明白白,1.0,0.0,0.0
明星,1.0,0.0,0.0
明星赛,1.0,0.0,0.0
明星队,1.0,0.0,0.0
明显,1.0,0.0,0.0
明显地,1.0,0.0,0.0
明晰,1.0,0.0,0.0
明晰性,1.0,0.0,0.0
明智,1.0,0.0,0.0
明智之举,1.0,0.0,0.0
明智地,1.0,0.0,0.0
明智的,1.0,0.0,0.0
明白,1.0,0.0,0.0
明白了,1.0,0.0,0.0
明白无误,1.0,0.0,0.0
明白的,1.0,0.0,0.0
明眼人,1.0,0.0,0.0
明确,1.0,0.0,0.0
明确化,1.0,0.0,0.0
明确地,1.0,0.0,0.0
明确性,1.0,0.0,0.0
明确的,1.0,0.0,0.0
明示,1.0,0.0,0.0
明艳,1.0,0.0,0.0
易怒,1.0,0.0,0.0
易怒的,1.0,0.0,0.0
易懂,1.0,0.0,0.0
星光,1.0,0.0,0.0
春光,1.0,0.0,0.0
春风化雨,1.0,0.0,0.0
是一致的,1.0,0.0,0.0
是至关重要的,1.0,0.0,0.0
显式,1.0,0.0,0.0
显然,1.0,0.0,0.0
显着,1.0,0.0,0.0
显示,1.0,0.0,0.0
显著,1.0,0.0,0.0
显赫,1.0,0.0,0.0
晕眩,1.0,0.0,0.0
晖映,1.0,0.0,0.0
晚霞,1.0,0.0,0.0
普罗维登斯,1.0,0.0,0.0
景仰,1.0,0.0,0.0
景气,1.0,0.0,0.0
景点,1.0,0.0,0.0
景色,1.0,0.0,0.0
晶莹,1.0,0.0,0.0
晶莹剔透,1.0,0.0,0.0
智力,1.0,0.0,0.0
智取,1.0,0.0,0.0
智囊团,1.0,0.0,0.0
智慧,1.0,0.0,0.0
智慧型,1.0,0.0,0.0
智擒,1.0,0.0,0.0
智者,1.0,0.0,0.0
智胜,1.0,0.0,0.0
智能,1.0,0.0,0.0
智能化,1.0,0.0,0.0
智能卡,1.0,0.0,0.0
智能型,1.0,0.0,0.0
智能机,1.0,0.0,0.0
智谋,1.0,0.0,0.0
暖意,1.0,0.0,0.0
更加,1.0,0.0,0.0
更好,1.0,0.0,0.0
更好的知名度,1.0,0.0,0.0
更正,1.0,0.0,0.0
更清晰,1.0,0.0,0.0
更聪明,1.0,0.0,0.0
曼丽,1.0,0.0,0.0
曼妙,1.0,0.0,0.0
最佳,1.0,0.0,0.0
最佳性,1.0,0.0,0.0
最佳选择,1.0,0.0,0.0
最喜欢的,1.0,0.0,0.0
最大化,1.0,0.0,0.0
最大的,1.0,0.0,0.0
最大的努力,1.0,0.0,0.0
最好,1.0,0.0,0.0
最好的,1.0,0.0,0.0
最幸运的,1.0,0.0,0.0
最有名,1.0,0.0,0.0
最爱,1.0,0.0,0.0
最终,1.0,0.0,0.0
最聪明,1.0,0.0,0.0
最聪明的,1.0,0.0,0.0
最重要的,1.0,0.0,0.0
最高,1.0,0.0,0.0
最高级,1.0,0.0,0.0
有为,1.0,0.0,0.0
有义务,1.0,0.0,0.0
有价值,1.0,0.0,0.0
有价值的,1.0,0.0,0.0
有信心,1.0,0.0,0.0
有偿,1.0,0.0,0.0
有光泽,1.0,0.0,0.0
有创意,1.0,0.0,0.0
有创造力,1.0,0.0,0.0
有创造性,1.0,0.0,0.0
有利,1.0,0.0,0.0
有利于,1.0,0.0,0.0
有利他,1.0,0.0,0.0
有利的,1.0,0.0,0.0
有前途,1.0,0.0,0.0
有力,1.0,0.0,0.0
有力的,1.0,0.0,0.0
有功,1.0,0.0,0.0
有功于,1.0,0.0,0.0
有勇气,1.0,0.0,0.0
有可能,1.0,0.0,0.0
有史以来,1.0,0.0,0.0
有同情心,1.0,0.0,0.0
有启发性,1.0,0.0,0.0
有吸引力,1.0,0.0,0.0
有吸引力的,1.0,0.0,0.0
有固定,1.0,0.0,0.0
有天赋,1.0,0.0,0.0
有头脑,1.0,0.0,0.0
有奖,1.0,0.0,0.0
有好处,1.0,0.0,0.0
有尊严,1.0,0.0,0.0
有希望,1.0,0.0,0.0
有帮助,1.0,0.0,0.0
有幸,1.0,0.0,0.0
有志,1.0,0.0,0.0
有情,1.0,0.0,0.0
有意,1.0,0.0,0.0
有意义,1.0,0.0,0.0
有意义的,1.0,0.0,0.0
有所,1.0,0.0,0.0
有才,1.0,0.0,0.0
有才华,1.0,0.0,0.0
有报酬,1.0,0.0,0.0
有收益,1.0,0.0,0.0
有效,1.0,0.0,0.0
有效果,1.0,0.0,0.0
有教养,1.0,0.0,0.0
有智慧,1.0,0.0,0.0
有望,1.0,0.0,0.0
有机会,1.0,0.0,0.0
有权,1.0,0.0,0.0
有气质,1.0,0.0,0.0
有活力,1.0,0.0,0.0
有滋味,1.0,0.0,0.0
有滋有味,1.0,0.0,0.0
有潜力,1.0,0.0,0.0
有理,1.0,0.0,0.0
有理数,1.0,0.0,0.0
有理由,1.0,0.0,0.0
有益,1.0,0.0,0.0
有益健康,1.0,0.0,0.0
有益的,1.0,0.0,0.0
有目共睹,1.0,0.0,0.0
有目的,1.0,0.0,0.0
有礼,1.0,0.0,0.0
有礼貌,1.0,0.0,0.0
有经验,1.0,0.0,0.0
有良心,1.0,0.0,0.0
有见,1.0,0.0,0.0
有见地,1.0,0.0,0.0
有见识,1.0,0.0,0.0
有识之士,1.0,0.0,0.0
有说,1.0,0.0,0.0
有说服力,1.0,0.0,0.0
有说服力的,1.0,0.0,0.0
有责任,1.0,0.0,0.0
有趣,1.0,0.0,0.0
有趣的,1.0,0.0,0.0
有远见,1.0,0.0,0.0
有远见的,1.0,0.0,0.0
有道德,1.0,0.0,0.0
有酬,1.0,0.0,0.0
有钱,1.0,0.0,0.0
有需要,1.0,0.0,0.0
有魅力,1.0,0.0,0.0
有魅力的,1.0,0.0,0.0
朋友,1.0,0.0,0.0
服从,1.0,0.0,0.0
服务,1.0,0.0,0.0
服务承诺,1.0,0.0,0.0
朗朗,1.0,0.0,0.0
望子成龙,1.0,0.0,0.0
望族,1.0,0.0,0.0
朝拜,1.0,0.0,0.0
朝气蓬勃,1.0,0.0,0.0
期待,1.0,0.0,0.0
期望,1.0,0.0,0.0
未决,1.0,0.0,0.0
未受影响,1.0,0.0,0.0
朴实,1.0,0.0,0.0
朴实无华,1.0,0.0,0.0
朴素,1.0,0.0,0.0
机会,1.0,0.0,0.0
机巧,1.0,0.0,0.0
机敏,1.0,0.0,0.0
机智,1.0,0.0,0.0
机智型,1.0,0.0,0.0
机缘,1.0,0.0,0.0
机遇,1.0,0.0,0.0
权利,1.0,0.0,0.0
权威,1.0,0.0,0.0
权威人士,1.0,0.0,0.0
杰作,1.0,0.0,0.0
杰出,1.0,0.0,0.0
杰出的,1.0,0.0,0.0
极乐,1.0,0.0,0.0
极佳,1.0,0.0,0.0
极其,1.0,0.0,0.0
极力,1.0,0.0,0.0
极品,1.0,0.0,0.0
极处,1.0,0.0,0.0
极大,1.0,0.0,0.0
极大地,1.0,0.0,0.0
极度,1.0,0.0,0.0
极端,1.0,0.0,0.0
极致,1.0,0.0,0.0
极限,1.0,0.0,0.0
果敢,1.0,0.0,0.0
柔化,1.0,0.0,0.0
柔和,1.0,0.0,0.0
柔性,1.0,0.0,0.0
柔美,1.0,0.0,0.0
查明,1.0,0.0,0.0
柱子,1.0,0.0,0.0
标准,1.0,0.0,0.0
树立,1.0,0.0,0.0
样版,1.0,0.0,0.0
样车,1.0,0.0,0.0
核准,1.0,0.0,0.0
格外,1.0,0.0,0.0
桃花运,1.0,0.0,0.0
梦之队,1.0,0.0,0.0
梦乡,1.0,0.0,0.0
梦境,1.0,0.0,0.0
梦寐以求,1.0,0.0,0.0
梦工厂,1.0,0.0,0.0
梦幻,1.0,0.0,0.0
梦幻岛,1.0,0.0,0.0
梦幻般,1.0,0.0,0.0
梦幻般的,1.0,0.0,0.0
梦影,1.0,0.0,0.0
梦想,1.0,0.0,0.0
梦想成真,1.0,0.0,0.0
梦见,1.0,0.0,0.0
榜样,1.0,0.0,0.0
模范,1.0,0.0,0.0
横扫,1.0,0.0,0.0
欢乐,1.0,0.0,0.0
欢乐会,1.0,0.0,0.0
欢乐卡,1.0,0.0,0.0
欢乐性,1.0,0.0,0.0
欢乐的,1.0,0.0,0.0
欢呼,1.0,0.0,0.0
欢呼声,1.0,0.0,0.0
欢喜,1.0,0.0,0.0
欢天喜地,1.0,0.0,0.0
欢天喜地的,1.0,0.0,0.0
欢庆,1.0,0.0,0.0
欢快,1.0,0.0,0.0
欢快的,1.0,0.0,0.0
欢悦,1.0,0.0,0.0
欢愉地,1.0,0.0,0.0
欢欢喜喜,1.0,0.0,0.0
欢欣,1.0,0.0,0.0
欢欣鼓舞,1.0,0.0,0.0
欢畅,1.0,0.0,0.0
欢笑,1.0,0.0,0.0
欢笑。,1.0,0.0,0.0
欢聚,1.0,0.0,0.0
欢聚一堂,1.0,0.0,0.0
欢腾,1.0,0.0,0.0
欢迎,1.0,0.0,0.0
欢迎会,1.0,0.0,0.0
欢迎词,1.0,0.0,0.0
欢迎辞,1.0,0.0,0.0
欢闹,1.0,0.0,0.0
欢闹尼克,1.0,0.0,0.0
欢颜,1.0,0.0,0.0
欣喜,1.0,0.0,0.0
欣喜若狂,1.0,0.0,0.0
欣快,1.0,0.0,0.0
欣快感,1.0,0.0,0.0
欣快狂,1.0,0.0,0.0
欣快症,1.0,0.0,0.0
欣慰,1.0,0.0,0.0
欣慰的,1.0,0.0,0.0
欣然,1.0,0.0,0.0
欣赏,1.0,0.0,0.0
欣赏的,1.0,0.0,0.0
欲望,1.0,0.0,0.0
款式,1.0,0.0,0.0
款式新颖,1.0,0.0,0.0
歌咏,1.0,0.0,0.0
歌星,1.0,0.0,0.0
歌颂,1.0,0.0,0.0
正义,1.0,0.0,0.0
正义之举,1.0,0.0,0.0
正好,1.0,0.0,0.0
正当,1.0,0.0,0.0
正当性,1.0,0.0,0.0
正当的,1.0,0.0,0.0
正当防卫,1.0,0.0,0.0
正气,1.0,0.0,0.0
正点,1.0,0.0,0.0
正直,1.0,0.0,0.0
正确,1.0,0.0,0.0
正确地,1.0,0.0,0.0
正确性,1.0,0.0,0.0
正确的,1.0,0.0,0.0
正视,1.0,0.0,0.0
正道,1.0,0.0,0.0
步伐,1.0,0.0,0.0
步幅,1.0,0.0,0.0
歪打正着,1.0,0.0,0.0
死党,1.0,0.0,0.0
殊荣,1.0,0.0,0.0
段子,1.0,0.0,0.0
殷切,1.0,0.0,0.0
殷勤,1.0,0.0,0.0
毅力,1.0,0.0,0.0
毋庸置疑,1.0,0.0,0.0
母亲,1.0,0.0,0.0
每年,1.0,0.0,0.0
比翼鸟,1.0,0.0,0.0
毛绒,1.0,0.0,0.0
毛绒史蒂夫,1.0,0.0,0.0
毫不,1.0,0.0,0.0
毫不含糊,1.0,0.0,0.0
毫不含糊地,1.0,0.0,0.0
毫不含糊的,1.0,0.0,0.0
毫不掩饰地,1.0,0.0,0.0
毫不费力,1.0,0.0,0.0
毫无,1.0,0.0,0.0
毫无疑问,1.0,0.0,0.0
毫无疑问，,1.0,0.0,0.0
民主,1.0,0.0,0.0
民心,1.0,0.0,0.0
民情,1.0,0.0,0.0
气候,1.0,0.0,0.0
气势恢宏,1.0,0.0,0.0
气势汹汹,1.0,0.0,0.0
气吞山河,1.0,0.0,0.0
气度,1.0,0.0,0.0
气派,1.0,0.0,0.0
气魄,1.0,0.0,0.0
永久,1.0,0.0,0.0
永垂不朽,1.0,0.0,0.0
永恒,1.0,0.0,0.0
永恒的,1.0,0.0,0.0
永恩,1.0,0.0,0.0
永生,1.0,0.0,0.0
永续,1.0,0.0,0.0
永远,1.0,0.0,0.0
永铸,1.0,0.0,0.0
求取,1.0,0.0,0.0
求实,1.0,0.0,0.0
求爱,1.0,0.0,0.0
求真,1.0,0.0,0.0
求真务实,1.0,0.0,0.0
求知欲,1.0,0.0,0.0
求知若渴,1.0,0.0,0.0
汹汹,1.0,0.0,0.0
汹涌,1.0,0.0,0.0
汹涌澎湃,1.0,0.0,0.0
沃野,1.0,0.0,0.0
沉思,1.0,0.0,0.0
沉着,1.0,0.0,0.0
没事,1.0,0.0,0.0
没关系,1.0,0.0,0.0
没错,1.0,0.0,0.0
没错儿,1.0,0.0,0.0
沸腾,1.0,0.0,0.0
治愈,1.0,0.0,0.0
治疗,1.0,0.0,0.0
沾沾自喜,1.0,0.0,0.0
法宝,1.0,0.0,0.0
波光,1.0,0.0,0.0
波光粼粼,1.0,0.0,0.0
波澜壮阔,1.0,0.0,0.0
泰然自若,1.0,0.0,0.0
洁净,1.0,0.0,0.0
洁白,1.0,0.0,0.0
洁白无瑕,1.0,0.0,0.0
洋洋得意,1.0,0.0,0.0
洋洋洒洒,1.0,0.0,0.0
洗耳恭听,1.0,0.0,0.0
洞察,1.0,0.0,0.0
洞察力,1.0,0.0,0.0
津津乐道,1.0,0.0,0.0
津津有味,1.0,0.0,0.0
活力,1.0,0.0,0.0
活得丰富,1.0,0.0,0.0
活泼,1.0,0.0,0.0
流行,1.0,0.0,0.0
流行色,1.0,0.0,0.0
浑圆,1.0,0.0,0.0
浑然一体,1.0,0.0,0.0
浓厚,1.0,0.0,0.0
浓墨重彩,1.0,0.0,0.0
浓烈,1.0,0.0,0.0
浩气,1.0,0.0,0.0
浩浩荡荡,1.0,0.0,0.0
浩瀚,1.0,0.0,0.0
浩荡,1.0,0.0,0.0
浪涌,1.0,0.0,0.0
浪漫,1.0,0.0,0.0
浪漫主义,1.0,0.0,0.0
浪漫史,1.0,0.0,0.0
浪漫地,1.0,0.0,0.0
海量,1.0,0.0,0.0
海鲜,1.0,0.0,0.0
消息灵通,1.0,0.0,0.0
消息灵通的,1.0,0.0,0.0
消除,1.0,0.0,0.0
涉险过关,1.0,0.0,0.0
涌动,1.0,0.0,0.0
涨势,1.0,0.0,0.0
淋漓,1.0,0.0,0.0
淋漓尽致,1.0,0.0,0.0
淡光,1.0,0.0,0.0
淡雅,1.0,0.0,0.0
深仇大恨,1.0,0.0,0.0
深信,1.0,0.0,0.0
深入,1.0,0.0,0.0
深切,1.0,0.0,0.0
深刻,1.0,0.0,0.0
深刻性,1.0,0.0,0.0
深厚,1.0,0.0,0.0
深受,1.0,0.0,0.0
深受市民欢迎,1.0,0.0,0.0
深奥,1.0,0.0,0.0
深思,1.0,0.0,0.0
深思熟虑,1.0,0.0,0.0
深情,1.0,0.0,0.0
深意,1.0,0.0,0.0
深感,1.0,0.0,0.0
深沉,1.0,0.0,0.0
深深,1.0,0.0,0.0
深知,1.0,0.0,0.0
深色,1.0,0.0,0.0
深表,1.0,0.0,0.0
深远,1.0,0.0,0.0
深邃,1.0,0.0,0.0
深重,1.0,0.0,0.0
淳朴,1.0,0.0,0.0
混沌,1.0,0.0,0.0
清丽,1.0,0.0,0.0
清凉,1.0,0.0,0.0
清单,1.0,0.0,0.0
清廉,1.0,0.0,0.0
清扫,1.0,0.0,0.0
清新,1.0,0.0,0.0
清明,1.0,0.0,0.0
清晰,1.0,0.0,0.0
清晰可见,1.0,0.0,0.0
清晰可辨,1.0,0.0,0.0
清晰地,1.0,0.0,0.0
清晰性,1.0,0.0,0.0
清晰的切割,1.0,0.0,0.0
清楚,1.0,0.0,0.0
清清爽爽,1.0,0.0,0.0
清澈,1.0,0.0,0.0
清爽,1.0,0.0,0.0
清爽型,1.0,0.0,0.0
清理,1.0,0.0,0.0
清白,1.0,0.0,0.0
清秀,1.0,0.0,0.0
清透,1.0,0.0,0.0
清醒,1.0,0.0,0.0
清除,1.0,0.0,0.0
清风,1.0,0.0,0.0
渊博,1.0,0.0,0.0
渗透,1.0,0.0,0.0
温和,1.0,0.0,0.0
温和性,1.0,0.0,0.0
温和派,1.0,0.0,0.0
温文,1.0,0.0,0.0
温文儒雅,1.0,0.0,0.0
温文尔雅,1.0,0.0,0.0
温柔,1.0,0.0,0.0
温顺,1.0,0.0,0.0
温馨,1.0,0.0,0.0
渴望,1.0,0.0,0.0
渴求,1.0,0.0,0.0
游乐,1.0,0.0,0.0
游乐业,1.0,0.0,0.0
游乐区,1.0,0.0,0.0
游乐园,1.0,0.0,0.0
游乐场,1.0,0.0,0.0
游春,1.0,0.0,0.0
游月,1.0,0.0,0.0
游玩,1.0,0.0,0.0
游船,1.0,0.0,0.0
游艇,1.0,0.0,0.0
游说,1.0,0.0,0.0
游轮,1.0,0.0,0.0
溪月,1.0,0.0,0.0
溪木,1.0,0.0,0.0
溪林,1.0,0.0,0.0
溪水,1.0,0.0,0.0
溺爱,1.0,0.0,0.0
滋味,1.0,0.0,0.0
滔滔,1.0,0.0,0.0
满不在乎,1.0,0.0,0.0
满分,1.0,0.0,0.0
满心,1.0,0.0,0.0
满心欢喜,1.0,0.0,0.0
满怀,1.0,0.0,0.0
满怀信心,1.0,0.0,0.0
满意,1.0,0.0,0.0
满意地,1.0,0.0,0.0
满意度,1.0,0.0,0.0
满意率,1.0,0.0,0.0
满意的,1.0,0.0,0.0
满腔热情,1.0,0.0,0.0
满足,1.0,0.0,0.0
满足感,1.0,0.0,0.0
满载而归,1.0,0.0,0.0
满面笑容,1.0,0.0,0.0
漂亮,1.0,0.0,0.0
漂亮的,1.0,0.0,0.0
漂漂,1.0,0.0,0.0
漠不关心,1.0,0.0,0.0
漫长,1.0,0.0,0.0
潇洒,1.0,0.0,0.0
潜心,1.0,0.0,0.0
潜心于,1.0,0.0,0.0
澎湃,1.0,0.0,0.0
激动,1.0,0.0,0.0
激动人心,1.0,0.0,0.0
激动地,1.0,0.0,0.0
激励,1.0,0.0,0.0
激发,1.0,0.0,0.0
激发态,1.0,0.0,0.0
激增,1.0,0.0,0.0
激声,1.0,0.0,0.0
激情,1.0,0.0,0.0
激昂,1.0,0.0,0.0
激流勇进,1.0,0.0,0.0
激烈,1.0,0.0,0.0
激荡,1.0,0.0,0.0
激起,1.0,0.0,0.0
激越,1.0,0.0,0.0
火热,1.0,0.0,0.0
火花,1.0,0.0,0.0
灯火辉煌,1.0,0.0,0.0
灵丹妙药,1.0,0.0,0.0
灵动,1.0,0.0,0.0
灵巧,1.0,0.0,0.0
灵巧地,1.0,0.0,0.0
灵巧的,1.0,0.0,0.0
灵性,1.0,0.0,0.0
灵感,1.0,0.0,0.0
灵敏,1.0,0.0,0.0
灵敏度,1.0,0.0,0.0
灵机一动,1.0,0.0,0.0
灵活,1.0,0.0,0.0
灵芝,1.0,0.0,0.0
灵通,1.0,0.0,0.0
灵通人士,1.0,0.0,0.0
灼热,1.0,0.0,0.0
灼见,1.0,0.0,0.0
灿烂,1.0,0.0,0.0
灿烂辉煌,1.0,0.0,0.0
炎热,1.0,0.0,0.0
炫丽,1.0,0.0,0.0
炫喜,1.0,0.0,0.0
炫彩,1.0,0.0,0.0
炫影,1.0,0.0,0.0
炫梦,1.0,0.0,0.0
炫目,1.0,0.0,0.0
炫舞,1.0,0.0,0.0
点亮,1.0,0.0,0.0
点化,1.0,0.0,0.0
点石成金,1.0,0.0,0.0
点缀,1.0,0.0,0.0
炽热,1.0,0.0,0.0
烈性,1.0,0.0,0.0
热切,1.0,0.0,0.0
热吻,1.0,0.0,0.0
热带,1.0,0.0,0.0
热心,1.0,0.0,0.0
热心人,1.0,0.0,0.0
热心地,1.0,0.0,0.0
热心的,1.0,0.0,0.0
热心肠,1.0,0.0,0.0
热忱,1.0,0.0,0.0
热恋,1.0,0.0,0.0
热情,1.0,0.0,0.0
热情似火,1.0,0.0,0.0
热情地,1.0,0.0,0.0
热情好客,1.0,0.0,0.0
热情洋溢,1.0,0.0,0.0
热情洋溢的,1.0,0.0,0.0
热望,1.0,0.0,0.0
热潮,1.0,0.0,0.0
热烈,1.0,0.0,0.0
热烈地,1.0,0.0,0.0
热爱,1.0,0.0,0.0
热血,1.0,0.0,0.0
热血沸腾,1.0,0.0,0.0
热衷,1.0,0.0,0.0
热诚,1.0,0.0,0.0
热闹,1.0,0.0,0.0
热闹非凡,1.0,0.0,0.0
焕发,1.0,0.0,0.0
煞费苦心,1.0,0.0,0.0
照亮,1.0,0.0,0.0
照射,1.0,0.0,0.0
照明,1.0,0.0,0.0
煽情,1.0,0.0,0.0
熟练,1.0,0.0,0.0
熟练的,1.0,0.0,0.0
爆发,1.0,0.0,0.0
爆笑,1.0,0.0,0.0
爱,1.0,0.0,0.0
爱不释手,1.0,0.0,0.0
爱人,1.0,0.0,0.0
爱国,1.0,0.0,0.0
